Date,Day_of_Week,Day_Num,Month,Is_Festival_Season,Item_Name,Category,Cost_Price_INR,Selling_Price_INR,Profit_Margin_PCT,Distributor_Present,Opening_Stock,Daily_Demand_Est,Quantity_Sold,Daily_Revenue_INR,Morning_Cash_INR,Optimal_Buy_Qty,Actual_Buy_Qty,Closing_Stock,Stockout_Occurred,Stockout_Reason
2025-02-15,Saturday,5,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,43,30,30,300.0,4322.68,0,0,13,0,None
2025-02-15,Saturday,5,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,20,4,4,140.0,4322.68,0,0,16,0,None
2025-02-15,Saturday,5,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,12,14,12,1800.0,4322.68,0,0,0,1,Distributor Absent
2025-02-15,Saturday,5,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,8,0,0.0,4322.68,0,0,0,1,Distributor Absent
2025-02-15,Saturday,5,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,3,3,225.0,4322.68,22,22,19,0,None
2025-02-16,Sunday,6,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,33,33,1914.0,3460.83,35,35,2,0,None
2025-02-16,Sunday,6,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,4,21,21,630.0,3460.83,21,21,4,0,None
2025-02-16,Sunday,6,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,39,20,20,280.0,3460.83,0,0,19,0,None
2025-02-16,Sunday,6,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,13,19,13,130.0,3460.83,0,0,0,1,Distributor Absent
2025-02-16,Sunday,6,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,16,10,10,350.0,3460.83,0,0,6,0,None
2025-02-16,Sunday,6,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,6,0,0.0,3460.83,0,0,0,1,Distributor Absent
2025-02-16,Sunday,6,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,8,0,0.0,3460.83,0,0,0,1,Distributor Absent
2025-02-16,Sunday,6,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,19,7,7,525.0,3460.83,0,0,12,0,None
2025-02-17,Monday,0,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,2,27,27,1566.0,2238.42,25,25,0,0,None
2025-02-17,Monday,0,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,4,12,12,360.0,2238.42,15,15,7,0,None
2025-02-17,Monday,0,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,19,18,18,252.0,2238.42,0,0,1,0,None
2025-02-17,Monday,0,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,17,0,0.0,2238.42,0,0,0,1,Distributor Absent
2025-02-17,Monday,0,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,6,4,4,140.0,2238.42,0,0,2,0,None
2025-02-17,Monday,0,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,7,4,600.0,2238.42,26,4,0,1,Cash Constraint
2025-02-17,Monday,0,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,12,1,28.0,2238.42,19,1,0,1,Cash Constraint
2025-02-17,Monday,0,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,12,4,4,300.0,2238.42,0,0,8,0,None
2025-02-18,Tuesday,1,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,19,19,1102.0,2664.83,27,27,8,0,None
2025-02-18,Tuesday,1,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,7,18,18,540.0,2664.83,12,12,1,0,None
2025-02-18,Tuesday,1,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,1,14,14,196.0,2664.83,48,48,35,0,None
2025-02-18,Tuesday,1,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,20,20,200.0,2664.83,66,45,25,0,Cash Constraint
2025-02-18,Tuesday,1,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,2,4,2,70.0,2664.83,0,0,0,1,Distributor Absent
2025-02-18,Tuesday,1,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,12,0,0.0,2664.83,0,0,0,1,Distributor Absent
2025-02-18,Tuesday,1,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,3,0,0.0,2664.83,0,0,0,1,Distributor Absent
2025-02-18,Tuesday,1,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,8,3,3,225.0,2664.83,0,0,5,0,None
2025-02-19,Wednesday,2,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,8,27,27,1566.0,3831.06,19,19,0,0,None
2025-02-19,Wednesday,2,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,1,20,19,570.0,3831.06,18,18,0,1,Unexpected Demand Spike
2025-02-19,Wednesday,2,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,35,17,17,238.0,3831.06,0,0,18,0,None
2025-02-19,Wednesday,2,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,25,24,24,240.0,3831.06,0,0,1,0,None
2025-02-19,Wednesday,2,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,0,8,8,280.0,3831.06,38,38,30,0,None
2025-02-19,Wednesday,2,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,10,0,0.0,3831.06,0,0,0,1,Distributor Absent
2025-02-19,Wednesday,2,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,3831.06,0,0,0,1,Distributor Absent
2025-02-19,Wednesday,2,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,5,4,4,300.0,3831.06,8,8,9,0,None
2025-02-20,Thursday,3,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,22,22,1276.0,2761.93,30,30,8,0,None
2025-02-20,Thursday,3,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,18,18,540.0,2761.93,21,21,3,0,None
2025-02-20,Thursday,3,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,18,18,18,252.0,2761.93,0,0,0,0,None
2025-02-20,Thursday,3,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,1,24,1,10.0,2761.93,0,0,0,1,Distributor Absent
2025-02-20,Thursday,3,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,30,3,3,105.0,2761.93,0,0,27,0,None
2025-02-20,Thursday,3,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,6,5,750.0,2761.93,38,5,0,1,Cash Constraint
2025-02-20,Thursday,3,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,10,0,0.0,2761.93,29,0,0,1,Cash Constraint
2025-02-20,Thursday,3,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,9,11,9,675.0,2761.93,0,0,0,1,Distributor Absent
2025-02-21,Friday,4,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,8,15,15,870.0,2873.24,19,19,12,0,None
2025-02-21,Friday,4,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,3,22,19,570.0,2873.24,16,16,0,1,Unexpected Demand Spike
2025-02-21,Friday,4,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,15,15,210.0,2873.24,66,66,51,0,None
2025-02-21,Friday,4,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,17,17,170.0,2873.24,88,81,64,0,Cash Constraint
2025-02-21,Friday,4,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,27,2,2,70.0,2873.24,0,0,25,0,None
2025-02-21,Friday,4,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,10,0,0.0,2873.24,0,0,0,1,Distributor Absent
2025-02-21,Friday,4,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,8,0,0.0,2873.24,0,0,0,1,Distributor Absent
2025-02-21,Friday,4,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,2873.24,0,0,0,1,Distributor Absent
2025-02-22,Saturday,5,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,12,29,29,1682.0,1524.5,23,23,6,0,None
2025-02-22,Saturday,5,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,29,13,390.0,1524.5,25,13,0,1,Unexpected Demand Spike
2025-02-22,Saturday,5,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,51,25,25,350.0,1524.5,0,0,26,0,None
2025-02-22,Saturday,5,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,64,20,20,200.0,1524.5,0,0,44,0,None
2025-02-22,Saturday,5,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,25,11,11,385.0,1524.5,0,0,14,0,None
2025-02-22,Saturday,5,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,9,0,0.0,1524.5,0,0,0,1,Distributor Absent
2025-02-22,Saturday,5,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,1524.5,0,0,0,1,Distributor Absent
2025-02-22,Saturday,5,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,9,0,0.0,1524.5,22,0,0,1,Cash Constraint
2025-02-23,Sunday,6,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,6,26,26,1508.0,3287.76,29,29,9,0,None
2025-02-23,Sunday,6,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,31,25,750.0,3287.76,25,25,0,1,Unexpected Demand Spike
2025-02-23,Sunday,6,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,26,29,26,364.0,3287.76,0,0,0,1,Distributor Absent
2025-02-23,Sunday,6,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,44,23,23,230.0,3287.76,0,0,21,0,None
2025-02-23,Sunday,6,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,14,4,4,140.0,3287.76,0,0,10,0,None
2025-02-23,Sunday,6,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,10,0,0.0,3287.76,0,0,0,1,Distributor Absent
2025-02-23,Sunday,6,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,3287.76,0,0,0,1,Distributor Absent
2025-02-23,Sunday,6,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,8,0,0.0,3287.76,0,0,0,1,Distributor Absent
2025-02-24,Monday,0,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,9,27,27,1566.0,2828.62,18,18,0,0,None
2025-02-24,Monday,0,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,21,19,570.0,2828.62,19,19,0,1,Unexpected Demand Spike
2025-02-24,Monday,0,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,0,9,0,0.0,2828.62,0,0,0,1,Distributor Absent
2025-02-24,Monday,0,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,21,19,19,190.0,2828.62,0,0,2,0,None
2025-02-24,Monday,0,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,10,6,6,210.0,2828.62,0,0,4,0,None
2025-02-24,Monday,0,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,9,9,1350.0,2828.62,26,10,1,0,Cash Constraint
2025-02-24,Monday,0,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,8,3,84.0,2828.62,19,3,0,1,Cash Constraint
2025-02-24,Monday,0,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,0,0,0.0,2828.62,0,0,0,0,None
2025-02-25,Tuesday,1,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,26,26,1508.0,4415.26,27,27,1,0,None
2025-02-25,Tuesday,1,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,24,19,570.0,4415.26,19,19,0,1,Unexpected Demand Spike
2025-02-25,Tuesday,1,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,20,20,280.0,4415.26,49,49,29,0,None
2025-02-25,Tuesday,1,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,2,19,19,190.0,4415.26,64,64,47,0,None
2025-02-25,Tuesday,1,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,4,3,3,105.0,4415.26,0,0,1,0,None
2025-02-25,Tuesday,1,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,1,5,1,150.0,4415.26,0,0,0,1,Distributor Absent
2025-02-25,Tuesday,1,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,2,0,0.0,4415.26,0,0,0,1,Distributor Absent
2025-02-25,Tuesday,1,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,2,0,0.0,4415.26,0,0,0,1,Distributor Absent
2025-02-26,Wednesday,2,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,34,27,1566.0,3707.98,26,26,0,1,Unexpected Demand Spike
2025-02-26,Wednesday,2,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,18,18,540.0,3707.98,19,19,1,0,None
2025-02-26,Wednesday,2,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,29,15,15,210.0,3707.98,0,0,14,0,None
2025-02-26,Wednesday,2,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,47,19,19,190.0,3707.98,0,0,28,0,None
2025-02-26,Wednesday,2,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,1,3,3,105.0,3707.98,37,37,35,0,None
2025-02-26,Wednesday,2,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,11,0,0.0,3707.98,0,0,0,1,Distributor Absent
2025-02-26,Wednesday,2,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,4,0,0.0,3707.98,0,0,0,1,Distributor Absent
2025-02-26,Wednesday,2,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,7,7,525.0,3707.98,13,12,5,0,Cash Constraint
2025-02-27,Thursday,3,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,29,29,1682.0,3421.31,30,30,1,0,None
2025-02-27,Thursday,3,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,1,20,20,600.0,3421.31,20,20,1,0,None
2025-02-27,Thursday,3,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,14,13,13,182.0,3421.31,0,0,1,0,None
2025-02-27,Thursday,3,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,28,16,16,160.0,3421.31,0,0,12,0,None
2025-02-27,Thursday,3,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,35,2,2,70.0,3421.31,0,0,33,0,None
2025-02-27,Thursday,3,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,7,7,1050.0,3421.31,38,10,3,0,Cash Constraint
2025-02-27,Thursday,3,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,4,0,0.0,3421.31,29,0,0,1,Cash Constraint
2025-02-27,Thursday,3,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,5,4,4,300.0,3421.31,0,0,1,0,None
2025-02-28,Friday,4,2,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,18,18,1044.0,3642.41,26,26,9,0,None
2025-02-28,Friday,4,2,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,1,20,19,570.0,3642.41,18,18,0,1,Unexpected Demand Spike
2025-02-28,Friday,4,2,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,1,19,19,266.0,3642.41,65,65,47,0,None
2025-02-28,Friday,4,2,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,12,19,19,190.0,3642.41,76,76,69,0,None
2025-02-28,Friday,4,2,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,33,3,3,105.0,3642.41,0,0,30,0,None
2025-02-28,Friday,4,2,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,3,4,3,450.0,3642.41,0,0,0,1,Distributor Absent
2025-02-28,Friday,4,2,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,4,0,0.0,3642.41,0,0,0,1,Distributor Absent
2025-02-28,Friday,4,2,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,1,1,1,75.0,3642.41,0,0,0,0,None
2025-03-01,Saturday,5,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,9,34,34,1972.0,2597.0,26,26,1,0,None
2025-03-01,Saturday,5,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,17,17,510.0,2597.0,25,25,8,0,None
2025-03-01,Saturday,5,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,47,22,22,308.0,2597.0,0,0,25,0,None
2025-03-01,Saturday,5,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,69,22,22,220.0,2597.0,0,0,47,0,None
2025-03-01,Saturday,5,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,30,3,3,105.0,2597.0,0,0,27,0,None
2025-03-01,Saturday,5,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,6,0,0.0,2597.0,0,0,0,1,Distributor Absent
2025-03-01,Saturday,5,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,2597.0,0,0,0,1,Distributor Absent
2025-03-01,Saturday,5,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,7,7,525.0,2597.0,22,9,2,0,Cash Constraint
2025-03-02,Sunday,6,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,1,29,22,1276.0,1092.71,34,21,0,1,Unexpected Demand Spike
2025-03-02,Sunday,6,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,8,27,8,240.0,1092.71,17,0,0,1,Unexpected Demand Spike
2025-03-02,Sunday,6,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,25,20,20,280.0,1092.71,0,0,5,0,None
2025-03-02,Sunday,6,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,47,28,28,280.0,1092.71,0,0,19,0,None
2025-03-02,Sunday,6,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,27,3,3,105.0,1092.71,0,0,24,0,None
2025-03-02,Sunday,6,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,0,7,0,0.0,1092.71,0,0,0,1,Distributor Absent
2025-03-02,Sunday,6,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,5,0,0.0,1092.71,0,0,0,1,Distributor Absent
2025-03-02,Sunday,6,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,2,5,2,150.0,1092.71,0,0,0,1,Distributor Absent
2025-03-03,Monday,0,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,22,22,1276.0,4058.25,27,27,5,0,None
2025-03-03,Monday,0,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,19,19,570.0,4058.25,19,19,0,0,None
2025-03-03,Monday,0,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,5,19,5,70.0,4058.25,0,0,0,1,Distributor Absent
2025-03-03,Monday,0,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,19,18,18,180.0,4058.25,0,0,1,0,None
2025-03-03,Monday,0,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,24,2,2,70.0,4058.25,0,0,22,0,None
2025-03-03,Monday,0,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,0,5,5,750.0,4058.25,26,16,11,0,Cash Constraint
2025-03-03,Monday,0,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,7,0,0.0,4058.25,19,0,0,1,Cash Constraint
2025-03-03,Monday,0,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,3,0,0.0,4058.25,0,0,0,1,Distributor Absent
2025-03-04,Tuesday,1,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,5,19,19,1102.0,2454.58,22,22,8,0,None
2025-03-04,Tuesday,1,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,19,19,570.0,2454.58,19,19,0,0,None
2025-03-04,Tuesday,1,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,0,15,15,210.0,2454.58,49,49,34,0,None
2025-03-04,Tuesday,1,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,1,18,18,180.0,2454.58,65,29,12,0,Cash Constraint
2025-03-04,Tuesday,1,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,22,6,6,210.0,2454.58,0,0,16,0,None
2025-03-04,Tuesday,1,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,11,6,6,900.0,2454.58,0,0,5,0,None
2025-03-04,Tuesday,1,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,3,0,0.0,2454.58,0,0,0,1,Distributor Absent
2025-03-04,Tuesday,1,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,0,1,0,0.0,2454.58,0,0,0,1,Distributor Absent
2025-03-05,Wednesday,2,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,8,37,27,1566.0,4244.52,19,19,0,1,Unexpected Demand Spike
2025-03-05,Wednesday,2,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,16,16,480.0,4244.52,19,19,3,0,None
2025-03-05,Wednesday,2,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,34,13,13,182.0,4244.52,0,0,21,0,None
2025-03-05,Wednesday,2,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,12,14,12,120.0,4244.52,0,0,0,1,Distributor Absent
2025-03-05,Wednesday,2,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,1,16,5,5,175.0,4244.52,22,22,33,0,None
2025-03-05,Wednesday,2,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,5,4,4,600.0,4244.52,0,0,1,0,None
2025-03-05,Wednesday,2,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,11,0,0.0,4244.52,0,0,0,1,Distributor Absent
2025-03-05,Wednesday,2,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,0,4,4,300.0,4244.52,13,13,9,0,None
2025-03-06,Thursday,3,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,31,30,1740.0,5311.26,30,30,0,1,Unexpected Demand Spike
2025-03-06,Thursday,3,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,3,18,18,540.0,5311.26,18,18,3,0,None
2025-03-06,Thursday,3,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,21,17,17,238.0,5311.26,0,0,4,0,None
2025-03-06,Thursday,3,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,0,18,0,0.0,5311.26,0,0,0,1,Distributor Absent
2025-03-06,Thursday,3,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,33,3,3,105.0,5311.26,0,0,30,0,None
2025-03-06,Thursday,3,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,1,1,6,6,900.0,5311.26,37,24,19,0,Cash Constraint
2025-03-06,Thursday,3,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,1,0,4,2,56.0,5311.26,29,2,0,1,Cash Constraint
2025-03-06,Thursday,3,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,9,2,2,150.0,5311.26,0,0,7,0,None
2025-03-07,Friday,4,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,17,17,986.0,3364.97,27,27,10,0,None
2025-03-07,Friday,4,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,3,11,11,330.0,3364.97,16,16,8,0,None
2025-03-07,Friday,4,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,1,4,15,15,210.0,3364.97,62,62,51,0,None
2025-03-07,Friday,4,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,1,0,18,18,180.0,3364.97,88,88,70,0,None
2025-03-07,Friday,4,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,30,8,8,280.0,3364.97,0,0,22,0,None
2025-03-07,Friday,4,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,19,6,6,900.0,3364.97,0,0,13,0,None
2025-03-07,Friday,4,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,7,0,0.0,3364.97,0,0,0,1,Distributor Absent
2025-03-07,Friday,4,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,7,2,2,150.0,3364.97,0,0,5,0,None
2025-03-08,Saturday,5,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,10,31,31,1798.0,1672.94,25,25,4,0,None
2025-03-08,Saturday,5,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,8,22,22,660.0,1672.94,17,14,0,0,None
2025-03-08,Saturday,5,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,51,11,11,154.0,1672.94,0,0,40,0,None
2025-03-08,Saturday,5,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,70,24,24,240.0,1672.94,0,0,46,0,None
2025-03-08,Saturday,5,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,22,11,11,385.0,1672.94,0,0,11,0,None
2025-03-08,Saturday,5,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,13,5,5,750.0,1672.94,0,0,8,0,None
2025-03-08,Saturday,5,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,11,0,0.0,1672.94,0,0,0,1,Distributor Absent
2025-03-08,Saturday,5,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,1,5,1,1,75.0,1672.94,17,0,4,0,Cash Constraint
2025-03-09,Sunday,6,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,4,38,35,2030.0,3856.81,31,31,0,1,Unexpected Demand Spike
2025-03-09,Sunday,6,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,30,25,750.0,3856.81,25,25,0,1,Unexpected Demand Spike
2025-03-09,Sunday,6,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,40,26,26,364.0,3856.81,0,0,14,0,None
2025-03-09,Sunday,6,3,0,ParleG_100g,Biscuits,8.5,10.0,15.0,0,46,31,31,310.0,3856.81,0,0,15,0,None
2025-03-09,Sunday,6,3,0,Lux_Soap_100g,Personal Care,28.0,35.0,20.0,0,11,3,3,105.0,3856.81,0,0,8,0,None
2025-03-09,Sunday,6,3,0,Fortune_Oil_1L,Cooking Oil,135.0,150.0,10.0,0,8,7,7,1050.0,3856.81,0,0,1,0,None
2025-03-09,Sunday,6,3,0,Tata_Salt_1kg,Staples,22.0,28.0,21.43,0,0,6,0,0.0,3856.81,0,0,0,1,Distributor Absent
2025-03-09,Sunday,6,3,0,Surf_Excel_500g,Household,65.0,75.0,13.33,0,4,8,4,300.0,3856.81,0,0,0,1,Distributor Absent
2025-03-10,Monday,0,3,0,Milk_1L,Dairy,52.0,58.0,10.34,1,0,30,27,1566.0,4589.41,27,27,0,1,Unexpected Demand Spike
2025-03-10,Monday,0,3,0,Bread_Pack,Bakery,25.0,30.0,16.67,1,0,16,16,480.0,4589.41,19,19,3,0,None
2025-03-10,Monday,0,3,0,Maggi_Single,Instant Food,12.0,14.0,14.29,0,14,12,12,168.0,4589.41,0,0,2,0,None
